Sequence_ID	Param_1	Param2
gi|300706743|ref|XP_002995613.1|(7-102:138) hypothetical protein NCER_101434 [Nosema ceranae BRL01]   gi|239604787|gb|EEQ81942.1| hypothetical protein NCER_1014	141	0.8021188991688178
gi|395848984|ref|XP_003797117.1|(46-179:232) PREDICTED: protein Mis18-alpha [Otolemur garnettii]   gi|221272064|sp|B5SNH4.1|MS18A_OTOGA RecName: Full=Protein Mi	860	0.8065491204939734
gi|325190137|emb|CCA24618.1|(99-228:310) conserved hypothetical protein [Albugo laibachii Nc14] ((#21 <= #3 <= #0))   E=1e-27 s/c=0.96 id=21% cov=74%	274	0.16895569815664946
gi|390362413|ref|XP_800153.2|(10-126:595) PREDICTED: uncharacterized protein LOC581852 [Strongylocentrotus purpuratus] ((#21 <= #3 <= #0))  E=4e-27 s/c=1.05 id=	628	0.17609842177712542
gi|320166505|gb|EFW43404.1|(29-127:181) predicted protein [Capsaspora owczarzaki ATCC 30864] ((#21 <= #3 <= #0))   E=4e-25 s/c=1.18 id=28% cov=71%	348	0.7859097666527304
gi|303280956|ref|XP_003059770.1|(6-101:163) predicted protein [Micromonas pusilla CCMP1545]   gi|226458425|gb|EEH55722.1| predicted protein [Micromonas pusilla 	15	0.5360607717803327
gi|328865008|gb|EGG13394.1|(242-339:481) hypothetical protein DFA_11155 [Dictyostelium fasciculatum] ((#21 <= #3 <= #0))   E=2e-13 s/c=0.80 id=28% cov=71%	607	0.8959377773056115
gi|269860482|ref|XP_002649962.1|(11-105:133) hypothetical protein EBI_26860 [Enterocytozoon bieneusi H348]   gi|220066649|gb|EED44124.1| hypothetical protein EB	165	0.18208347945332704
gi|300176565|emb|CBK24230.2| unnamed protein product [Blastocystis hominis]  E= ((seed: #22 <= #4 <= #0))	299	0.44047005279752827
gi|225681282|gb|EEH19566.1| peptide methionine sulfoxide reductase msrB [Paraco ((seed: #23 <= #5 <= #0))	769	0.6524894899870036
gi|72162292|ref|YP_289949.1|(19-128:140) methionine sulfoxide reductase B [Thermobifida fusca YX]   gi|71916024|gb|AAZ55926.1| methionine sulfoxide reductase B 	462	0.26900317077398195
gi|372210824|ref|ZP_09498626.1|(44-145:149) methionine-R-sulfoxide reductase [Flavobacteriaceae bacterium S85] ((#28 <= #23 <= #5 <= #0))   E=2e-36 s/c=1.51 id=	106	0.38458688495089666
gi|340059427|emb|CCC53811.1|(67-180:180) putative methionine sulfoxide reductase [Trypanosoma vivax Y486] ((#28 <= #23 <= #5 <= #0))   E=4e-27 s/c=1.08 id=25% c	824	0.6767855561229276
gi|386382321|ref|ZP_10067944.1|(16-125:137) methionine-R-sulfoxide reductase [Streptomyces tsukubaensis NRRL18488]   gi|385670214|gb|EIF93334.1| methionine-R-su	175	0.14029882587079323
gi|150025767|ref|YP_001296593.1|(16-122:128) mrsB2 gene product [Flavobacterium psychrophilum JIP02/86]   gi|149772308|emb|CAL43786.1| Probable protein-methioni	996	0.5404854782337295
gi|85712814|ref|ZP_01043857.1|(22-128:137) SelR-like methionine sulfoxide reductase [Idiomarina baltica OS145]   gi|85693365|gb|EAQ31320.1| SelR-like methionine	996	0.8512067258275491
gi|298713345|emb|CBJ49291.1|(81-161:197) conserved unknown protein [Ectocarpus siliculosus] ((#29 <= #23 <= #5 <= #0))   E=8e-12 s/c=0.91 id=23% cov=82%	720	0.11464816578562742
gi|268680086|ref|YP_003304517.1|(6-111:121) methionine-R-sulfoxide reductase [Sulfurospirillum deleyianum DSM 6946]   gi|268618117|gb|ACZ12482.1| methionine-R-s	919	0.8250005200857754
gi|187735822|ref|YP_001877934.1|(42-125:148) Methionine sulfoxide reductase B [Akkermansia muciniphila ATCC BAA-835]   gi|187425874|gb|ACD05153.1| Methionine su	488	0.995568946275542
gi|254874995|ref|ZP_05247705.1|(7-112:205) msrA1, peptide methionine sulfoxide reductase [Francisella tularensis subsp. tularensis MA00-2987]   gi|254840994|gb|	855	0.29141467895170714
gi|300870033|ref|YP_003784904.1|(6-111:121) msrB gene product [Brachyspira pilosicoli 95/1000]   gi|300687732|gb|ADK30403.1| methionine sulfoxide reductase B [B	6	0.9226910750509829
gi|224093983|ref|XP_002188634.1|(68-164:184) PREDICTED: methionine sulfoxide reductase B3 [Taeniopygia guttata] ((#28 <= #23 <= #5 <= #0))   E=4e-06 s/c=0.56 id	658	0.7884732398563808
gi|288962851|ref|YP_003453145.1|(34-139:152) peptide-methionine (R)-S-oxide reductase [Azospirillum sp. B510]   gi|288915117|dbj|BAI76601.1| peptide-methionine 	147	0.3028067019357302
gi|308472009|ref|XP_003098234.1|(34-143:152) hypothetical protein CRE_12199 [Caenorhabditis remanei]   gi|308269385|gb|EFP13338.1| hypothetical protein CRE_1219	442	0.986636191978037
gi|390944228|ref|YP_006407989.1|(18-126:136) methionine-R-sulfoxide reductase [Belliella baltica DSM 15883]   gi|390417656|gb|AFL85234.1| methionine-R-sulfoxide	734	0.8383420322450674
gi|398858462|ref|ZP_10614151.1|(56-161:171) methionine-R-sulfoxide reductase [Pseudomonas sp. GM79]   gi|398238921|gb|EJN24640.1| methionine-R-sulfoxide reducta	725	0.29658287585058807
gi|395319589|gb|EJF52510.1|(18-131:131) methionine-R-sulfoxide reductase [Saprospira grandis DSM 2844] ((#28 <= #23 <= #5 <= #0))   E=5e-41 s/c=1.49 id=26% cov=	977	0.05511476841692364
gi|330817254|ref|YP_004360959.1|(23-131:142) Methionine-R-sulfoxide reductase [Burkholderia gladioli BSR3]   gi|327369647|gb|AEA61003.1| Methionine-R-sulfoxide 	991	0.023815047598855665
gi|92114774|ref|YP_574702.1|(51-156:168) twin-arginine translocation pathway signal [Chromohalobacter salexigens DSM 3043]   gi|91797864|gb|ABE60003.1| Twin-arg	325	0.4699896974311576
gi|307130932|ref|YP_003882948.1|(14-122:138) methionine sulfoxide reductase B [Dickeya dadantii 3937]   gi|306528461|gb|ADM98391.1| methionine sulfoxide reducta	972	0.6404384462033115
gi|372268438|ref|ZP_09504486.1|(14-121:135) peptide methionine sulfoxide reductase msrB [Alteromonas sp. S89] ((#23 <= #5 <= #0))   E=4e-18 s/c=0.87 id=48% cov=	906	0.22810602372131172
gi|254485576|ref|ZP_05098781.1|(29-134:144) methionine-R-sulfoxide reductase [Roseobacter sp. GAI101]   gi|214042445|gb|EEB83083.1| methionine-R-sulfoxide reduc	371	0.7999524118759057
gi|124003479|ref|ZP_01688328.1|(54-137:152) methionine-R-sulfoxide reductase [Microscilla marina ATCC 23134]   gi|123991048|gb|EAY30500.1| methionine-R-sulfoxid	476	0.013406213799715294
gi|40062581|gb|AAR37518.1|(16-123:132) SelR domain protein [uncultured marine bacterium 159] ((#23 <= #5 <= #0))   E=1e-17 s/c=0.86 id=45% cov=98%	477	0.5826484810804008
gi|325497071|gb|EGC94930.1|(14-121:137) methionine sulfoxide reductase B [Escherichia fergusonii ECD227] ((#23 <= #5 <= #0))   E=1e-17 s/c=0.86 id=44% cov=98%	843	0.5299822501015344
gi|386716923|ref|YP_006183249.1|(21-128:155) msrB gene product [Stenotrophomonas maltophilia D457]   gi|384076485|emb|CCH11066.1| Peptide methionine sulfoxide r	25	0.10631177037688178
gi|387511082|emb|CCH58524.1|(22-135:149) hypothetical protein TBLA_0A07350 [Tetrapisispora blattae CBS 6284] ((#23 <= #5 <= #0))   E=2e-17 s/c=0.81 id=50% cov=1	561	0.08914707690688162
gi|294939025|ref|XP_002782297.1|(57-132:132) Peptide methionine sulfoxide reductase msrB, putative [Perkinsus marinus ATCC 50983]   gi|239893836|gb|EER14092.1| 	262	0.8260331491916798
gi|255534214|ref|YP_003094585.1|(63-169:181) methionine-R-sulfoxide reductase [Flavobacteriaceae bacterium 3519-10]   gi|255340410|gb|ACU06523.1| methionine-R-s	150	0.43931572049174383
gi|150400349|ref|YP_001324116.1|(15-122:130) methionine-R-sulfoxide reductase [Methanococcus vannielii SB]   gi|150013052|gb|ABR55504.1| methionine-R-sulfoxide 	756	0.9131973075349714
gi|290978212|ref|XP_002671830.1|(45-163:168) methionine-r-sulfoxide reductase [Naegleria gruberi]   gi|284085402|gb|EFC39086.1| methionine-r-sulfoxide reductase	869	0.8327032268657408
gi|225011933|ref|ZP_03702371.1|(60-150:160) methionine-R-sulfoxide reductase [Flavobacteria bacterium MS024-2A]   gi|225004436|gb|EEG42408.1| methionine-R-sulfo	46	0.07975377879361434
gi|294879262|ref|XP_002768627.1|(1-93:107) Peptide methionine sulfoxide reductase msrB, putative [Perkinsus marinus ATCC 50983]   gi|239871298|gb|EER01345.1| Pe	706	0.5765066839747567
gi|33152370|ref|NP_873723.1|(7-114:130) methionine sulfoxide reductase B [Haemophilus ducreyi 35000HP]   gi|33148593|gb|AAP96112.1| peptide methionine sulfoxide	306	0.8716782926975548
gi|339757335|gb|EGQ40916.1|(7-112:122) methionine-R-sulfoxide reductase [Candidatus Nanosalinarum sp. J07AB56] ((#23 <= #5 <= #0))  E=6e-16 s/c=0.82 id=40% cov=	781	0.7425882687945388
gi|376316687|emb|CCG00072.1|(33-140:149) Methionine sulphoxide reductase [uncultured Flavobacteriia bacterium] ((#23 <= #5 <= #0))  E=7e-15 s/c=0.78 id=43% cov=	883	0.3951211317494736
gi|56757749|gb|AAW27015.1|(73-184:196) SJCHGC02204 protein [Schistosoma japonicum] ((#28 <= #23 <= #5 <= #0))   E=8e-41 s/c=1.51 id=32% cov=83%	913	0.7303903592286511
gi|254455901|ref|ZP_05069330.1|(9-114:124) methionine-R-sulfoxide reductase [Candidatus Pelagibacter sp. HTCC7211]   gi|207082903|gb|EDZ60329.1| methionine-R-su	424	0.1985293323896291
gi|189313901|gb|ACD88941.1|(132-238:252) methionine sulfoxide reductase [Adineta vaga] ((#23 <= #5 <= #0))   E=5e-14 s/c=0.76 id=41% cov=93%	525	0.5690647963433635
gi|298705505|emb|CBJ28772.1|(47-153:210) methionine-R-sulfoxide reductase [Ectocarpus siliculosus] ((#23 <= #5 <= #0))   E=1e-13 s/c=0.74 id=46% cov=87%	173	0.48953290633222546
gi|341820293|emb|CCC56548.1|(13-121:147) peptide methionine sulfoxide reductase msrB [Weissella thailandensis fsh4-2] ((#23 <= #5 <= #0))  E=6e-13 s/c=0.71 id=3	421	0.6820750876291989
gi|145480481|ref|XP_001426263.1|(34-125:135) hypothetical protein [Paramecium tetraurelia strain d4-2]   gi|124393337|emb|CAK58865.1| unnamed protein product [P	540	0.9990523391585846
gi|392308714|ref|ZP_10271248.1|(312-417:426) protein-methione-sulfoxide reductase with methionine-S-sulfoxide and methionine-R-sulfoxide reductase activity; sig	836	0.26958478095651706
gi|391340465|ref|XP_003744561.1|(28-138:140) PREDICTED: methionine-R-sulfoxide reductase B2, mitochondrial-like [Metaseiulus occidentalis] ((#28 <= #23 <= #5 <=	979	0.9335018433321124
gi|219112319|ref|XP_002177911.1|(13-126:134) predicted protein [Phaeodactylum tricornutum CCAP 1055/1]   gi|217410796|gb|EEC50725.1| predicted protein [Phaeodac	222	0.25582823868068705
gi|381182098|ref|ZP_09890920.1|(13-121:144) methionine sulfoxide reductase B [Listeriaceae bacterium TTU M1-001]   gi|380318014|gb|EIA21311.1| methionine sulfox	982	0.7043757118516689
gi|223995161|ref|XP_002287264.1|(7-108:109) predicted protein [Thalassiosira pseudonana CCMP1335]   gi|220976380|gb|EED94707.1| predicted protein [Thalassiosira	354	0.25859657310477513
gi|384069795|emb|CCH03005.1|(57-159:171) methionine-R-sulfoxide reductase [Fibrella aestuarina BUZ 2] ((#23 <= #5 <= #0))   E=3e-10 s/c=0.67 id=40% cov=94%	513	0.8498238885684984
gi|390605737|gb|EIN15115.1|(177-284:309) Peptide methionine sulfoxide reductase [Mycoplasma agalactiae 14628] ((#23 <= #5 <= #0))  E=4e-10 s/c=0.63 id=38% cov=9	280	0.29362539147778455
gi|384082444|ref|ZP_09993619.1|(42-153:153) Methionine sulfoxide reductase [gamma proteobacterium HIMB30] ((#28 <= #23 <= #5 <= #0))   E=6e-39 s/c=1.46 id=29% c	726	0.4742449331652189
gi|401679501|ref|ZP_10811428.1|(181-286:311) peptide-methionine (S)-S-oxide reductase MsrA / methionine-R-sulfoxide reductase MsrB multi-domain protein [Veillon	464	0.6101771187293408
gi|298714570|emb|CBJ27561.1|(109-227:247) Methionine-R-sulfoxide reductase [Ectocarpus siliculosus] ((#23 <= #5 <= #0))   E=2e-09 s/c=0.55 id=39% cov=98%	593	0.5512956509451443
gi|323450469|gb|EGB06350.1|(21-132:132) hypothetical protein AURANDRAFT_7628, partial [Aureococcus anophagefferens] ((#28 <= #23 <= #5 <= #0))  E=4e-19 s/c=0.87	477	0.37836519926898016
gi|323456252|gb|EGB12119.1|(37-148:166) selenoprotein [Aureococcus anophagefferens] ((#28 <= #23 <= #5 <= #0))   E=9e-13 s/c=0.68 id=24% cov=71%	850	0.8533195885210482
gi|156392038|ref|XP_001635856.1|(7-118:128) predicted protein [Nematostella vectensis]   gi|156222954|gb|EDO43793.1| predicted protein [Nematostella vectensis] 	821	0.5619649038228911
gi|379057269|ref|ZP_09847795.1|(33-142:152) putative peptide methionine sulfoxide reductase [Serinicoccus profundi MCCC 1A05965] ((#23 <= #5 <= #0))  E=5e-45 s/	500	0.550795329489781
gi|359407397|ref|ZP_09199874.1|(19-135:135) methionine-R-sulfoxide reductase [SAR116 cluster alpha proteobacterium HIMB100]   gi|356677436|gb|EHI49780.1| methio	113	0.5343121957047311
gi|320164417|gb|EFW41316.1|(71-163:172) peptide methionine sulfoxide reductase [Capsaspora owczarzaki ATCC 30864] ((#29 <= #23 <= #5 <= #0))  E=4e-34 s/c=1.57 i	523	0.9697031592347779
gi|339500538|ref|YP_004698573.1|(60-167:192) peptide methionine sulfoxide reductase msrB [Spirochaeta caldaria DSM 7334]   gi|338834887|gb|AEJ20065.1| Peptide m	403	0.957880584084403
gi|294495313|ref|YP_003541806.1|(17-124:132) methionine-R-sulfoxide reductase [Methanohalophilus mahii DSM 5219]   gi|292666312|gb|ADE36161.1| methionine-R-sulf	285	0.5575032948110815
gi|302392010|ref|YP_003827830.1|(17-124:133) methionine-R-sulfoxide reductase [Acetohalobium arabaticum DSM 5501]   gi|302204087|gb|ADL12765.1| methionine-R-sul	656	0.3129507369847844
gi|242239403|ref|YP_002987584.1|(32-140:156) methionine-R-sulfoxide reductase [Dickeya dadantii Ech703]   gi|242131460|gb|ACS85762.1| methionine-R-sulfoxide red	57	0.21157693437298553
gi|374310642|ref|YP_005057072.1|(93-200:209) methionine-R-sulfoxide reductase [Granulicella mallensis MP5ACTX8]   gi|358752652|gb|AEU36042.1| methionine-R-sulfo	739	0.19774320207018148
gi|390952000|ref|YP_006415759.1|(304-409:420) methionine-R-sulfoxide reductase/methionine-S-sulfoxide reductase [Thiocystis violascens DSM 198]   gi|390428569|g	436	0.3067384630071395
gi|345479571|ref|XP_003423980.1|(48-155:168) PREDICTED: methionine-R-sulfoxide reductase B1-like [Nasonia vitripennis] ((#23 <= #5 <= #0))  E=3e-41 s/c=1.57 id=	463	0.8606003727241873
gi|322435787|ref|YP_004217999.1|(95-180:194) methionine-R-sulfoxide reductase [Granulicella tundricola MP5ACTX9]   gi|321163514|gb|ADW69219.1| methionine-R-sulf	707	0.7441262775259389
gi|383766137|ref|YP_005445118.1|(32-139:149) msrB gene product [Phycisphaera mikurensis NBRC 102666]   gi|381386405|dbj|BAM03221.1| peptide methionine sulfoxide	682	0.39620259201849406
gi|317051694|ref|YP_004112810.1|(16-122:132) methionine-R-sulfoxide reductase [Desulfurispirillum indicum S5]   gi|316946778|gb|ADU66254.1| methionine-R-sulfoxi	141	0.08095529279991609
gi|395321089|gb|EJF54010.1|(62-171:175) methionine-R-sulfoxide reductase [Saprospira grandis DSM 2844] ((#28 <= #23 <= #5 <= #0))   E=8e-41 s/c=1.54 id=31% cov=	662	0.03408593832095197
gi|71065603|ref|YP_264330.1|(286-399:416) bifunctional methionine sulfoxide reductase A/B [Psychrobacter arcticus 273-4]   gi|71038588|gb|AAZ18896.1| probable p	197	0.1970183511571948
gi|256077942|ref|XP_002575258.1|(211-303:323) methionine sulfoxide reductase [Schistosoma mansoni] ((#29 <= #23 <= #5 <= #0))   E=1e-28 s/c=1.38 id=30% cov=74%	773	0.5323307072730227
gi|400975256|ref|ZP_10802487.1|(8-123:132) peptide methionine sulfoxide reductase msrB [Salinibacterium sp. PAMC 21357] ((#23 <= #5 <= #0))  E=3e-39 s/c=1.41 id	32	0.7399001896956837
gi|339756922|gb|EGQ40505.1|(97-212:229) methionine-R-sulfoxide reductase [Candidatus Nanosalinarum sp. J07AB56] ((#28 <= #23 <= #5 <= #0))  E=2e-44 s/c=1.56 id=	556	0.2445001622484092
gi|302851308|ref|XP_002957178.1|(106-230:231) hypothetical protein VOLCADRAFT_121603 [Volvox carteri f. nagariensis]   gi|300257428|gb|EFJ41676.1| hypothetical 	804	0.5803019059980151
gi|383765177|ref|YP_005444158.1|(132-213:222) msrB gene product [Phycisphaera mikurensis NBRC 102666]   gi|381385445|dbj|BAM02261.1| peptide methionine sulfoxid	367	0.361097722637326
gi|340027474|ref|ZP_08663537.1|(16-119:136) methionine-R-sulfoxide reductase [Paracoccus sp. TRP] ((#23 <= #5 <= #0))   E=3e-38 s/c=1.54 id=42% cov=95%	942	0.2430351975578019
gi|319789854|ref|YP_004151487.1|(27-104:129) methionine-R-sulfoxide reductase [Thermovibrio ammonificans HB-1]   gi|317114356|gb|ADU96846.1| methionine-R-sulfox	911	0.5070407431279383
gi|162453668|ref|YP_001616035.1|(17-124:132) msrA1 gene product [Sorangium cellulosum 'So ce 56']   gi|161164250|emb|CAN95555.1| peptide methionine sulfoxide re	435	0.8654935097465791
gi|89890275|ref|ZP_01201785.1|(58-166:170) methionine sulfoxide reductase, SelR [Flavobacteria bacterium BBFL7]   gi|89517190|gb|EAS19847.1| methionine sulfoxid	823	0.3374961704528777
gi|378764348|ref|YP_005192964.1|(27-150:161) peptide methionine sulfoxide reductase [Sinorhizobium fredii HH103]   gi|365183976|emb|CCF00825.1| possible peptide	765	0.266653158351567
gi|395221352|ref|ZP_10402930.1|(54-135:152) methionine-r-sulfoxide reductase [Pontibacter sp. BAB1700]   gi|394453287|gb|EJF08248.1| methionine-r-sulfoxide redu	245	0.42012360047983466
gi|114797442|ref|YP_759884.1|(17-124:135) msrB2 gene product [Hyphomonas neptunium ATCC 15444]   gi|114737616|gb|ABI75741.1| methionine-R-sulfoxide reductase [H	800	0.9790962035186918
gi|392541759|ref|ZP_10288896.1|(314-418:430) protein-methione-sulfoxide reductase with methionine-S-sulfoxide and methionine-R-sulfoxide reductase activity; sig	234	0.025890916550027177
gi|338210492|ref|YP_004654541.1|(70-151:170) methionine-R-sulfoxide reductase [Runella slithyformis DSM 19594]   gi|336304307|gb|AEI47409.1| methionine-R-sulfox	298	0.8726752951709303
gi|371992159|ref|ZP_09491289.1|(66-153:161) methionine sulfoxide reductase B [Mucilaginibacter paludis DSM 18603]   gi|373958009|ref|ZP_09617969.1| methionine-R	580	0.6756813047925813
gi|256397558|ref|YP_003119122.1|(21-127:150) methionine-R-sulfoxide reductase [Catenulispora acidiphila DSM 44928]   gi|256363784|gb|ACU77281.1| methionine-R-su	582	0.49102115102720423
gi|119471960|ref|ZP_01614245.1|(313-417:438) probable secreted protein-methione-sulfoxide reductase with methionine-S-sulfoxide and methionine-R-sulfoxide [Alte	792	0.9631699174608574
gi|325982232|ref|YP_004294634.1|(51-155:173) methionine-R-sulfoxide reductase [Nitrosomonas sp. AL212]   gi|325531751|gb|ADZ26472.1| methionine-R-sulfoxide redu	713	0.8481075174619798
gi|219117225|ref|XP_002179407.1|(10-127:130) predicted protein [Phaeodactylum tricornutum CCAP 1055/1]   gi|217409298|gb|EEC49230.1| predicted protein [Phaeodac	382	0.41703671916493146
gi|338733504|ref|YP_004671977.1|(42-145:147) msrB-B gene product [Simkania negevensis Z]   gi|336482887|emb|CCB89486.1| peptide methionine sulfoxide reductase m	620	0.9715842350080408
gi|339048498|ref|ZP_08647413.1|(28-128:175) Peptide methionine sulfoxide reductase MsrB [gamma proteobacterium IMCC2047]   gi|330722294|gb|EGH00164.1| Peptide m	277	0.5856599649992629
gi|386118309|gb|AFI99102.1|(13-118:125) selenoprotein R, partial [Acropora millepora] ((#23 <= #5 <= #0))   E=5e-30 s/c=1.25 id=44% cov=86%	709	0.2888664142065728
gi|348618679|ref|ZP_08885196.1|(7-111:284) Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) [Candidatus Glomeribacter gigaspor	376	0.5998242325518411
gi|221135198|ref|ZP_03561501.1|(338-441:453) peptide methionine sulfoxide reductase MsrA/MsrB [Glaciecola sp. HTCC2999] ((#23 <= #5 <= #0))  E=2e-27 s/c=1.19 id	728	0.9727167137361208
gi|223999225|ref|XP_002289285.1|(6-127:138) predicted protein [Thalassiosira pseudonana CCMP1335]   gi|220974493|gb|EED92822.1| predicted protein [Thalassiosira	657	0.8262880923120275
gi|89053325|ref|YP_508776.1|(57-177:180) twin-arginine translocation pathway signal [Jannaschia sp. CCS1]   gi|88862874|gb|ABD53751.1| Twin-arginine translocati	931	0.4971842678899634
gi|313234143|emb|CBY10212.1|(39-146:151) unnamed protein product [Oikopleura dioica] ((#28 <= #23 <= #5 <= #0))   E=6e-26 s/c=1.10 id=32% cov=76%	276	0.007358773553308051
gi|323455521|gb|EGB11389.1|(1-98:106) hypothetical protein AURANDRAFT_16866, partial [Aureococcus anophagefferens] ((#23 <= #5 <= #0))  E=1e-23 s/c=1.14 id=38% 	535	0.16573869845405076
gi|403369240|gb|EJY84463.1|(214-335:437) SelR domain containing protein [Oxytricha trifallax] ((#28 <= #23 <= #5 <= #0))   E=3e-28 s/c=1.04 id=26% cov=71%	879	0.7177585764057242
gi|345562245|gb|EGX45314.1|(38-162:167) hypothetical protein AOL_s00170g21 [Arthrobotrys oligospora ATCC 24927] ((#28 <= #23 <= #5 <= #0))  E=2e-17 s/c=0.73 id=	885	0.8834911319713517
gi|359793217|ref|ZP_09295983.1|(6-119:131) peptide methionine sulfoxide reductase MsrB 2 [Mesorhizobium alhagi CCNWXJ12-2]   gi|359250597|gb|EHK54071.1| peptide	814	0.47394398448926345
gi|145507156|ref|XP_001439533.1|(45-144:159) hypothetical protein [Paramecium tetraurelia strain d4-2]   gi|124406728|emb|CAK72136.1| unnamed protein product [P	809	0.6464730275028879
gi|323447640|gb|EGB03554.1|(108-205:239) selenoprotein [Aureococcus anophagefferens]   gi|323450678|gb|EGB06558.1| selenoprotein, partial [Aureococcus anophagef	511	0.41455555777342146
gi|395222556|ref|ZP_10403147.1|(15-101:103) methionine-R-sulfoxide reductase [Pontibacter sp. BAB1700]   gi|394452952|gb|EJF08044.1| methionine-R-sulfoxide redu	978	0.7412196907254197
gi|329928887|ref|ZP_08282701.1|(194-306:321) peptide-methionine (S)-S-oxide reductase [Paenibacillus sp. HGF5]   gi|328937258|gb|EGG33683.1| peptide-methionine 	734	0.7741474584362951
gi|118353069|ref|XP_001009805.1|(71-197:247) SelR domain containing protein [Tetrahymena thermophila]   gi|89291572|gb|EAR89560.1| SelR domain containing protei	422	0.8597489554309661
gi|219122029|ref|XP_002181357.1|(33-115:115) predicted protein [Phaeodactylum tricornutum CCAP 1055/1]   gi|217407343|gb|EEC47280.1| predicted protein [Phaeodac	276	0.8369975486311789
gi|291190986|pdb|2KV1|A(7-96:124) Chain A, Insights Into Function, Catalytic Mechanism And Fold Evolution Of Mouse Selenoprotein Methionine Sulfoxide Reductase 	737	0.37194958405191647
gi|323454755|gb|EGB10624.1|(16-118:118) selenoprotein, partial [Aureococcus anophagefferens] ((#28 <= #23 <= #5 <= #0))   E=1e-11 s/c=0.70 id=28% cov=74%	724	0.3237693907789141
gi|327542513|gb|EGF28988.1|(73-180:194) Peptide methionine sulfoxide reductase [Rhodopirellula baltica WH47] ((#23 <= #5 <= #0))  E=1e-39 s/c=1.52 id=36% cov=95	31	0.6111821132913161
gi|124485417|ref|YP_001030033.1|(198-306:329) hypothetical protein Mlab_0592 [Methanocorpusculum labreanum Z]   gi|124362958|gb|ABN06766.1| methionine-R-sulfoxi	293	0.7467166291681789
gi|340504162|gb|EGR30637.1|(19-120:120) methionine-r-sulfoxide reductase, putative [Ichthyophthirius multifiliis] ((#28 <= #23 <= #5 <= #0))  E=3e-30 s/c=1.31 i	849	0.2925823014757686
gi|110597906|ref|ZP_01386188.1|(31-135:147) Protein-methionine-S-oxide reductase [Chlorobium ferrooxidans DSM 13031]   gi|110340483|gb|EAT58969.1| Protein-methi	341	0.29671435594694706
gi|118575468|ref|YP_875211.1|(21-113:125) peptide methionine sulfoxide reductase [Cenarchaeum symbiosum A]   gi|118193989|gb|ABK76907.1| peptide methionine sulf	235	0.41096845577402097
gi|326432310|gb|EGD77880.1|(63-168:175) hypothetical protein PTSG_09514 [Salpingoeca sp. ATCC 50818] ((#28 <= #23 <= #5 <= #0))   E=2e-12 s/c=0.71 id=26% cov=72	711	0.33950930389011025
gi|242012038|ref|XP_002426749.1|(1-90:93) Methionine-R-sulfoxide reductase, putative [Pediculus humanus corporis]   gi|212510925|gb|EEB14011.1| Methionine-R-sul	230	0.2290740494995689
gi|397590173|gb|EJK54936.1|(35-119:364) hypothetical protein THAOC_25389, partial [Thalassiosira oceanica] ((#28 <= #23 <= #5 <= #0))   E=1e-13 s/c=0.93 id=30% 	119	0.030026159385945328
gi|299117191|emb|CBN75155.1| conserved unknown protein [Ectocarpus siliculosus] ((seed: #28 <= #23 <= #5 <= #0))	502	0.0025824781480693337
gi|390347586|ref|XP_783996.3| PREDICTED: interferon-induced helicase C domain-c ((seed: #24 <= #5 <= #0))	767	0.07545634683654501
gi|390331519|ref|XP_780474.2|(549-643:710) PREDICTED: probable ATP-dependent RNA helicase DDX58-like [Strongylocentrotus purpuratus] ((#24 <= #5 <= #0))  E=6e-0	721	0.8403191822679115
gi|390331521|ref|XP_780548.3|(617-715:858) PREDICTED: probable ATP-dependent RNA helicase DDX58-like [Strongylocentrotus purpuratus] ((#24 <= #5 <= #0))  E=2e-2	822	0.34590429100143105
gi|326922819|ref|XP_003207642.1|(865-964:1001) PREDICTED: interferon-induced helicase C domain-containing protein 1-like [Meleagris gallopavo] ((#24 <= #5 <= #0	740	0.09047781285123002
gi|260809270|ref|XP_002599429.1|(1120-1233:1279) hypothetical protein BRAFLDRAFT_106572 [Branchiostoma floridae]   gi|229284707|gb|EEN55441.1| hypothetical prot	755	0.3530747787187998
gi|344271077|ref|XP_003407368.1|(808-895:926) PREDICTED: probable ATP-dependent RNA helicase DDX58 [Loxodonta africana] ((#24 <= #5 <= #0))  E=2e-07 s/c=0.67 id	893	0.24826894095248675
gi|198428257|ref|XP_002120168.1|(794-901:926) PREDICTED: similar to Ddx58 protein [Ciona intestinalis] ((#24 <= #5 <= #0))   E=2e-07 s/c=0.55 id=31% cov=101%	690	0.43920362673386026
gi|301612421|ref|XP_002935717.1|(825-913:1032) PREDICTED: probable ATP-dependent RNA helicase DDX58-like [Xenopus (Silurana) tropicalis] ((#24 <= #5 <= #0))  E=	391	0.06140396690986505
gi|149730873|ref|XP_001494380.1|(899-986:1022) PREDICTED: interferon-induced helicase C domain-containing protein 1 [Equus caballus] ((#24 <= #5 <= #0))  E=6e-0	600	0.5667245026088892
gi|363992268|gb|AEW46679.1|(887-988:1024) interferon induced with helicase C domain 1 [Pteropus alecto] ((#24 <= #5 <= #0))   E=6e-07 s/c=0.56 id=32% cov=93%	503	0.05418644108697446
gi|154147577|ref|NP_001093664.1|(900-987:1023) interferon-induced helicase C domain-containing protein 1 [Sus scrofa]   gi|152148442|gb|ABS29718.1| melanoma dif	774	0.5710111249206246
